id	name	category
NCBITaxon:1768114	bacterium F083	biolink:OrganismTaxon
NCBITaxon:1986658	bacterium TMED264	biolink:OrganismTaxon
NCBITaxon:2030927	Bacteroidales bacterium	biolink:OrganismTaxon
NCBITaxon:1895719	Bacteroidales bacterium 45-6	biolink:OrganismTaxon
NCBITaxon:1633200	Bacteroidales bacterium Barb4	biolink:OrganismTaxon
NCBITaxon:626931	Bacteroides oleiciplenus	biolink:OrganismTaxon
NCBITaxon:1263051	Bacteroides pectinophilus CAG:437	biolink:OrganismTaxon
NCBITaxon:99179	Bacteroides phage B40-8	biolink:OrganismTaxon
NCBITaxon:1965632	Bacteroides sp. An322	biolink:OrganismTaxon
NCBITaxon:1262737	Bacteroides sp. CAG:189	biolink:OrganismTaxon
NCBITaxon:1262748	Bacteroides sp. CAG:709	biolink:OrganismTaxon
NCBITaxon:1895721	Bacteroidia bacterium 44-10	biolink:OrganismTaxon
NCBITaxon:118748	Bulleidia extructa	biolink:OrganismTaxon
NCBITaxon:1280667	Butyrivibrio sp. VCB2001	biolink:OrganismTaxon
NCBITaxon:1986638	Candidatus Endolissoclinum sp. TMED37	biolink:OrganismTaxon
UMLS:C3800288	Candidatus Soleaferrea massiliensis	biolink:OrganismTaxon
NCBITaxon:1073423	Carnobacterium iners	biolink:OrganismTaxon
NCBITaxon:546	Citrobacter freundii	biolink:OrganismTaxon
NCBITaxon:1563222	Citrobacter pasteurii	biolink:OrganismTaxon
NCBITaxon:1673726	Clostridiales bacterium SIT11	biolink:OrganismTaxon
NCBITaxon:408753	Clostridiisalibacter paucivorans	biolink:OrganismTaxon
NCBITaxon:36844	Clostridium homopropionicum	biolink:OrganismTaxon
NCBITaxon:1502	Clostridium perfringens	biolink:OrganismTaxon
NCBITaxon:1354301	Clostridium sp. BL8	biolink:OrganismTaxon
NCBITaxon:1262781	Clostridium sp. CAG:226	biolink:OrganismTaxon
NCBITaxon:1262804	Clostridium sp. CAG:417	biolink:OrganismTaxon
NCBITaxon:1262808	Clostridium sp. CAG:448	biolink:OrganismTaxon
NCBITaxon:1955714	Cohnella sp. CIP 111063	biolink:OrganismTaxon
NCBITaxon:1852379	Colibacter massiliensis	biolink:OrganismTaxon
NCBITaxon:74426	Collinsella aerofaciens	biolink:OrganismTaxon
NCBITaxon:1262857	Coprobacillus sp. CAG:826	biolink:OrganismTaxon
NCBITaxon:751585	Coprococcus sp. ART55/1	biolink:OrganismTaxon
NCBITaxon:2290	Desulfobacter curvatus	biolink:OrganismTaxon
NCBITaxon:51195	Desulfofustis glycolicus	biolink:OrganismTaxon
NCBITaxon:1285191	Desulfolucanica intricata	biolink:OrganismTaxon
NCBITaxon:1168034	Draconibacterium orientale	biolink:OrganismTaxon
NCBITaxon:1965647	Drancourtella sp. An57	biolink:OrganismTaxon
NCBITaxon:1895907	Dysgonomonas sp. 37-18	biolink:OrganismTaxon
NCBITaxon:346377	Echinicola pacifica	biolink:OrganismTaxon
NCBITaxon:1262874	Eggerthella sp. CAG:1427	biolink:OrganismTaxon
NCBITaxon:160454	Enterococcus pallens	biolink:OrganismTaxon
NCBITaxon:332949	Enterococcus silesiacus	biolink:OrganismTaxon
NCBITaxon:1564096	Erwinia phage phiEa2809	biolink:OrganismTaxon
NCBITaxon:1262888	Eubacterium sp. CAG:274	biolink:OrganismTaxon
NCBITaxon:1965550	Faecalibacterium sp. An121	biolink:OrganismTaxon
NCBITaxon:1965655	Faecalibacterium sp. An77	biolink:OrganismTaxon
NCBITaxon:1896225	Fibrobacter sp. UWT3	biolink:OrganismTaxon
NCBITaxon:1263002	Firmicutes bacterium CAG:124	biolink:OrganismTaxon
NCBITaxon:1263008	Firmicutes bacterium CAG:194	biolink:OrganismTaxon
NCBITaxon:1263010	Firmicutes bacterium CAG:227	biolink:OrganismTaxon
NCBITaxon:1263031	Firmicutes bacterium CAG:56	biolink:OrganismTaxon
NCBITaxon:1262991	Firmicutes bacterium CAG:882	biolink:OrganismTaxon
NCBITaxon:1775430	Flammeovirga sp. SJP92	biolink:OrganismTaxon
NCBITaxon:1742859	Flavobacteriaceae bacterium CRH	biolink:OrganismTaxon
NCBITaxon:294631	Flavobacterium phage 11b	biolink:OrganismTaxon
NCBITaxon:1299341	Flavobacterium urocaniciphilum	biolink:OrganismTaxon
NCBITaxon:1048380	Fusibacter sp. 3D3	biolink:OrganismTaxon
NCBITaxon:936562	Fusobacterium sp. CM21	biolink:OrganismTaxon
NCBITaxon:390806	Geosporobacter subterraneus	biolink:OrganismTaxon
NCBITaxon:1477105	Labilibacter marinus	biolink:OrganismTaxon
NCBITaxon:28052	Lachnospira pectinoschiza	biolink:OrganismTaxon
NCBITaxon:1458462	Lachnospiraceae bacterium AC2029	biolink:OrganismTaxon
NCBITaxon:877421	Lachnospiraceae bacterium NK4A144	biolink:OrganismTaxon
NCBITaxon:137357	Ligilactobacillus equi	biolink:OrganismTaxon
NCBITaxon:1590	Lactiplantibacillus plantarum	biolink:OrganismTaxon
NCBITaxon:1623	Ligilactobacillus ruminis	biolink:OrganismTaxon
NCBITaxon:1321780	Mitsuokella sp. oral taxon 131	biolink:OrganismTaxon
NCBITaxon:61858	Natronorubrum bangense	biolink:OrganismTaxon
NCBITaxon:1965615	Olsenella sp. An270	biolink:OrganismTaxon
NCBITaxon:689781	Oribacterium sp. NK2B42	biolink:OrganismTaxon
NCBITaxon:1410612	Oribacterium sp. P6A1	biolink:OrganismTaxon
NCBITaxon:59842	Paenibacillus chondroitinus	biolink:OrganismTaxon
NCBITaxon:1465756	Peptoniphilus grossensis	biolink:OrganismTaxon
NCBITaxon:28115	Porphyromonas macacae	biolink:OrganismTaxon
NCBITaxon:77095	Segatella bryantii	biolink:OrganismTaxon
NCBITaxon:228604	Segatella salivae	biolink:OrganismTaxon
NCBITaxon:1384078	Prevotella sp. DNF00663	biolink:OrganismTaxon
NCBITaxon:1739459	Prevotella sp. HMSC073D09	biolink:OrganismTaxon
NCBITaxon:2024225	Prevotella sp. P5-108	biolink:OrganismTaxon
NCBITaxon:415015	Proteiniborus ethanoligenes	biolink:OrganismTaxon
NCBITaxon:35825	Pseudobacteroides cellulosolvens	biolink:OrganismTaxon
NCBITaxon:1408312	Pseudobutyrivibrio sp. LB2011	biolink:OrganismTaxon
NCBITaxon:126157	Psychrobacillus psychrodurans	biolink:OrganismTaxon
NCBITaxon:1830	Rhodococcus ruber	biolink:OrganismTaxon
NCBITaxon:103810	Riemerella columbina	biolink:OrganismTaxon
NCBITaxon:592978	Mediterraneibacter faecis	biolink:OrganismTaxon
UMLS:C4435524	Seunavirus SSE121	biolink:OrganismTaxon
NCBITaxon:319238	Sediminicola luteus	biolink:OrganismTaxon
NCBITaxon:1891289	Sporanaerobacter sp. PP17-6a	biolink:OrganismTaxon
NCBITaxon:1311	Streptococcus agalactiae	biolink:OrganismTaxon
NCBITaxon:114652	Streptococcus orisratti	biolink:OrganismTaxon
NCBITaxon:1313	Streptococcus pneumoniae	biolink:OrganismTaxon
NCBITaxon:1262970	Subdoligranulum sp. CAG:314	biolink:OrganismTaxon
NCBITaxon:1168035	Tangfeifania diversioriginum	biolink:OrganismTaxon
NCBITaxon:108150	Thermoanaerobacter italicus	biolink:OrganismTaxon
NCBITaxon:1516	Thermoanaerobacter thermohydrosulfuricus	biolink:OrganismTaxon
NCBITaxon:1871003	Tidjanibacter massiliensis	biolink:OrganismTaxon
NCBITaxon:79681	Tissierella creatinophila	biolink:OrganismTaxon
NCBITaxon:162	Treponema phagedenis	biolink:OrganismTaxon
NCBITaxon:1124982	Treponema sp. JC4	biolink:OrganismTaxon
NCBITaxon:157076	Trichococcus collinsii	biolink:OrganismTaxon
NCBITaxon:43064	Trichococcus pasteurii	biolink:OrganismTaxon
NCBITaxon:1131822	uncultured Akkermansia sp. SMG25	biolink:OrganismTaxon
NCBITaxon:1701369	uncultured bacterium 3e18	biolink:OrganismTaxon
NCBITaxon:1329522	uncultured bacterium BAC10G6	biolink:OrganismTaxon
NCBITaxon:1478052	uncultured bacterium fosmid pJB148G3	biolink:OrganismTaxon
NCBITaxon:286138	uncultured Dorea sp.	biolink:OrganismTaxon
NCBITaxon:1964383	Varibaculum timonense	biolink:OrganismTaxon
NCBITaxon:1531	Enterocloster clostridioformis	biolink:OrganismTaxon
NCBITaxon:84030	Lacrimispora saccharolytica	biolink:OrganismTaxon
NCBITaxon:1131336	Akkermansia sp. KLE1605	biolink:OrganismTaxon
NCBITaxon:328813	Alistipes onderdonkii	biolink:OrganismTaxon
NCBITaxon:1262693	Alistipes sp. CAG:268	biolink:OrganismTaxon
NCBITaxon:1262698	Alistipes sp. CAG:831	biolink:OrganismTaxon
NCBITaxon:1944639	Anaeromassilibacillus sp. Marseille-P3371	biolink:OrganismTaxon
NCBITaxon:1408103	Mesobacillus campisalis	biolink:OrganismTaxon
NCBITaxon:1679170	Peribacillus loiseleuriae	biolink:OrganismTaxon
NCBITaxon:1729688	Bacillus sp. FJAT-29814	biolink:OrganismTaxon
NCBITaxon:291644	Bacteroides salyersiae	biolink:OrganismTaxon
NCBITaxon:1163670	Bacteroides sp. 14(A)	biolink:OrganismTaxon
NCBITaxon:93975	Bacteroides sp. AR29	biolink:OrganismTaxon
NCBITaxon:871324	Bacteroides stercorirosoris	biolink:OrganismTaxon
NCBITaxon:246618	Bifidobacterium thermacidophilum	biolink:OrganismTaxon
NCBITaxon:1520812	Butyrivibrio sp. YAB3001	biolink:OrganismTaxon
NCBITaxon:1499967	Candidatus Vecturithrix granuli	biolink:OrganismTaxon
NCBITaxon:2751	Carnobacterium maltaromaticum	biolink:OrganismTaxon
NCBITaxon:813	Chlamydia trachomatis	biolink:OrganismTaxon
NCBITaxon:133448	Citrobacter youngae	biolink:OrganismTaxon
NCBITaxon:91623	Clostridium akagii	biolink:OrganismTaxon
NCBITaxon:238834	Clostridium estertheticum	biolink:OrganismTaxon
NCBITaxon:40575	Clostridium grantii	biolink:OrganismTaxon
NCBITaxon:1470356	Clostridium ihumii	biolink:OrganismTaxon
NCBITaxon:1262778	Clostridium sp. CAG:169	biolink:OrganismTaxon
NCBITaxon:1262815	Clostridium sp. CAG:508	biolink:OrganismTaxon
NCBITaxon:1262818	Clostridium sp. CAG:533	biolink:OrganismTaxon
NCBITaxon:1262822	Clostridium sp. CAG:571	biolink:OrganismTaxon
NCBITaxon:1262825	Clostridium sp. CAG:590	biolink:OrganismTaxon
NCBITaxon:1262836	Clostridium sp. CAG:75	biolink:OrganismTaxon
NCBITaxon:1262837	Clostridium sp. CAG:762	biolink:OrganismTaxon
NCBITaxon:1506471	Dakarella massiliensis	biolink:OrganismTaxon
NCBITaxon:1339256	Dehalobacter sp. UNSWDHB	biolink:OrganismTaxon
NCBITaxon:53343	Desulforamulus aeronauticus	biolink:OrganismTaxon
NCBITaxon:332095	Dethiosulfatibacter aminovorans	biolink:OrganismTaxon
NCBITaxon:1768196	Erysipelotrichaceae bacterium MTC7	biolink:OrganismTaxon
NCBITaxon:877415	Erysipelotrichaceae bacterium NK3D112	biolink:OrganismTaxon
NCBITaxon:253239	Ethanoligenens harbinense	biolink:OrganismTaxon
NCBITaxon:290054	Eubacterium coprostanoligenes	biolink:OrganismTaxon
NCBITaxon:1263076	Amedibacillus dolichus CAG:375	biolink:OrganismTaxon
NCBITaxon:1263080	[Eubacterium] siraeum CAG:80	biolink:OrganismTaxon
NCBITaxon:1262886	Eubacterium sp. CAG:251	biolink:OrganismTaxon
NCBITaxon:1262889	Eubacterium sp. CAG:38	biolink:OrganismTaxon
NCBITaxon:39495	Eubacterium uniforme	biolink:OrganismTaxon
NCBITaxon:1964355	Fibrobacter sp. UWB1	biolink:OrganismTaxon
NCBITaxon:1896211	Fibrobacter sp. UWH5	biolink:OrganismTaxon
NCBITaxon:1262998	Firmicutes bacterium CAG:102	biolink:OrganismTaxon
NCBITaxon:1263018	Firmicutes bacterium CAG:321	biolink:OrganismTaxon
NCBITaxon:1263019	Firmicutes bacterium CAG:341	biolink:OrganismTaxon
NCBITaxon:1263025	Firmicutes bacterium CAG:466	biolink:OrganismTaxon
NCBITaxon:1150389	Flavobacteriaceae bacterium UJ101	biolink:OrganismTaxon
NCBITaxon:1965019	Geofilum rhodophaeum	biolink:OrganismTaxon
NCBITaxon:442899	Halolactibacillus alkaliphilus	biolink:OrganismTaxon
NCBITaxon:29365	Hathewaya proteolytica	biolink:OrganismTaxon
NCBITaxon:397287	Lachnospiraceae bacterium 28-4	biolink:OrganismTaxon
NCBITaxon:397288	Lachnospiraceae bacterium 3-1	biolink:OrganismTaxon
NCBITaxon:1408321	Lachnospiraceae bacterium AC2028	biolink:OrganismTaxon
NCBITaxon:1471761	Novibacillus thermophilus	biolink:OrganismTaxon
NCBITaxon:1263547	Oscillibacter ruminantium	biolink:OrganismTaxon
NCBITaxon:225917	Paenibacillus massiliensis	biolink:OrganismTaxon
NCBITaxon:401638	Paenibacillus taiwanensis	biolink:OrganismTaxon
NCBITaxon:683737	Paenibacillus uliginis	biolink:OrganismTaxon
NCBITaxon:1895899	Paludibacter sp. 47-17	biolink:OrganismTaxon
NCBITaxon:100176	Papillibacter cinnamivorans	biolink:OrganismTaxon
NCBITaxon:1426	Parageobacillus thermoglucosidasius	biolink:OrganismTaxon
NCBITaxon:1740090	Pedobacter sp. Hv1	biolink:OrganismTaxon
NCBITaxon:1262914	Phascolarctobacterium sp. CAG:207	biolink:OrganismTaxon
NCBITaxon:281920	Porphyromonas uenonis	biolink:OrganismTaxon
NCBITaxon:419005	Prevotella amnii	biolink:OrganismTaxon
NCBITaxon:1158294	Prevotella sp. 10(H)	biolink:OrganismTaxon
NCBITaxon:1280674	Prevotella sp. AGR2160	biolink:OrganismTaxon
NCBITaxon:1262931	Prevotella sp. CAG:592	biolink:OrganismTaxon
NCBITaxon:712461	Prevotella sp. oral taxon 306	biolink:OrganismTaxon
NCBITaxon:2024223	Prevotella sp. P3-122	biolink:OrganismTaxon
NCBITaxon:2024228	Prevotella sp. P4-51	biolink:OrganismTaxon
NCBITaxon:1284775	Prevotella sp. S7-1-8	biolink:OrganismTaxon
NCBITaxon:1642647	Proteiniphilum saccharofermentans	biolink:OrganismTaxon
NCBITaxon:1262945	Roseburia sp. CAG:309	biolink:OrganismTaxon
NCBITaxon:1262955	Ruminococcus sp. CAG:353	biolink:OrganismTaxon
NCBITaxon:1262957	Ruminococcus sp. CAG:382	biolink:OrganismTaxon
NCBITaxon:1262962	Ruminococcus sp. CAG:57	biolink:OrganismTaxon
NCBITaxon:1095771	Ruminococcus sp. JC304	biolink:OrganismTaxon
NCBITaxon:657323	Ruminococcus sp. SR1/5	biolink:OrganismTaxon
NCBITaxon:28901	Salmonella enterica	biolink:OrganismTaxon
NCBITaxon:398037	Segetibacter koreensis	biolink:OrganismTaxon
NCBITaxon:796942	Stomatobaculum longum	biolink:OrganismTaxon
NCBITaxon:1262975	Sutterella sp. CAG:351	biolink:OrganismTaxon
NCBITaxon:1635173	Tenacibaculum holothuriorum	biolink:OrganismTaxon
NCBITaxon:161154	Thermanaeromonas toyohensis	biolink:OrganismTaxon
NCBITaxon:150829	Leadbettera azotonutricia	biolink:OrganismTaxon
NCBITaxon:115547	uncultured archaeon	biolink:OrganismTaxon
NCBITaxon:1478067	uncultured bacterium fosmid pJB69A5	biolink:OrganismTaxon
NCBITaxon:172733	uncultured Eubacteriales bacterium	biolink:OrganismTaxon
NCBITaxon:84407	Virgibacillus proomii	biolink:OrganismTaxon
NCBITaxon:1640674	Williamwhitmania taraxaci	biolink:OrganismTaxon
NCBITaxon:630	Yersinia enterocolitica	biolink:OrganismTaxon
NCBITaxon:1470353	Candidatus Soleaferrea	biolink:OrganismTaxon
UMLS:C1003847	Bifidobacteriaceae	biolink:OrganismTaxon
NCBITaxon:85004	Bifidobacteriales	biolink:OrganismTaxon
NCBITaxon:580024	Enterorhabdus	biolink:OrganismTaxon
MESH:D013298	Streptococcus sanguis	biolink:OrganismTaxon
NCBITaxon:84135	Gemella sanguinis	biolink:OrganismTaxon
NCBITaxon:1263064	Enterocloster bolteae CAG:59	biolink:OrganismTaxon
NCBITaxon:1660	Schaalia odontolytica	biolink:OrganismTaxon
NCBITaxon:28037	Streptococcus mitis	biolink:OrganismTaxon
NCBITaxon:114527	Mogibacterium diversum	biolink:OrganismTaxon
NCBITaxon:1322	Blautia hansenii	biolink:OrganismTaxon
NCBITaxon:97478	Limosilactobacillus mucosae	biolink:OrganismTaxon
NCBITaxon:31971	Amedibacillus dolichus	biolink:OrganismTaxon
NCBITaxon:1115758	Romboutsia ilealis	biolink:OrganismTaxon
NCBITaxon:936548	Actinomyces sp. ICM47	biolink:OrganismTaxon
NCBITaxon:861	Fusobacterium ulcerans	biolink:OrganismTaxon
UMLS:C1075197	Klebsiella singaporensis	biolink:OrganismTaxon
NCBITaxon:544645	Butyricimonas virosa	biolink:OrganismTaxon
NCBITaxon:1262988	Firmicutes bacterium CAG:95	biolink:OrganismTaxon
NCBITaxon:246787	Bacteroides cellulosilyticus	biolink:OrganismTaxon
NCBITaxon:1720294	Eisenbergiella massiliensis	biolink:OrganismTaxon
NCBITaxon:100884	Coprobacillus cateniformis	biolink:OrganismTaxon
NCBITaxon:1262882	Eubacterium sp. CAG:180	biolink:OrganismTaxon
NCBITaxon:216816	Bifidobacterium longum	biolink:OrganismTaxon
NCBITaxon:1262911	Oscillibacter sp. CAG:241	biolink:OrganismTaxon
NCBITaxon:2108523	Lawsonibacter asaccharolyticus	biolink:OrganismTaxon
NCBITaxon:539813	Enterobacter mori	biolink:OrganismTaxon
NCBITaxon:1302	Streptococcus gordonii	biolink:OrganismTaxon
NCBITaxon:1512	[Clostridium] symbiosum	biolink:OrganismTaxon
NCBITaxon:487175	Parasutterella excrementihominis	biolink:OrganismTaxon
NCBITaxon:113107	Streptococcus australis	biolink:OrganismTaxon
NCBITaxon:1308	Streptococcus thermophilus	biolink:OrganismTaxon
NCBITaxon:1263109	Streptococcus salivarius CAG:79	biolink:OrganismTaxon
NCBITaxon:1304	Streptococcus salivarius	biolink:OrganismTaxon
NCBITaxon:1343	Streptococcus vestibularis	biolink:OrganismTaxon
NCBITaxon:671232	Streptococcus anginosus group	biolink:OrganismTaxon
NCBITaxon:39488	Anaerobutyricum hallii	biolink:OrganismTaxon
MESH:D034363	Viridans Streptococci	biolink:OrganismTaxon
NCBITaxon:329854	Bacteroides intestinalis	biolink:OrganismTaxon
NCBITaxon:999425	Streptococcus sp. F0442	biolink:OrganismTaxon
NCBITaxon:423477	Veillonella rogosae	biolink:OrganismTaxon
NCBITaxon:2026240	Klebsiella quasivariicola	biolink:OrganismTaxon
NCBITaxon:1463165	Klebsiella quasipneumoniae	biolink:OrganismTaxon
NCBITaxon:571	Klebsiella oxytoca	biolink:OrganismTaxon
NCBITaxon:1263083	Klebsiella variicola CAG:634	biolink:OrganismTaxon
NCBITaxon:29466	Veillonella parvula	biolink:OrganismTaxon
NCBITaxon:1262924	Prevotella sp. CAG:279	biolink:OrganismTaxon
NCBITaxon:46503	Parabacteroides merdae	biolink:OrganismTaxon
NCBITaxon:454154	Paraprevotella clara	biolink:OrganismTaxon
NCBITaxon:28117	Alistipes putredinis	biolink:OrganismTaxon
NCBITaxon:714195	Bacteroides sp. D-2	biolink:OrganismTaxon
NCBITaxon:1262992	Firmicutes bacterium CAG:83	biolink:OrganismTaxon
NCBITaxon:850	Fusobacterium mortiferum	biolink:OrganismTaxon
NCBITaxon:1965604	Anaeromassilibacillus sp. An250	biolink:OrganismTaxon
NCBITaxon:387661	Parabacteroides johnsonii	biolink:OrganismTaxon
NCBITaxon:901	Desulfovibrio piger	biolink:OrganismTaxon
NCBITaxon:187326	Megasphaera micronuciformis	biolink:OrganismTaxon
NCBITaxon:1263086	Megamonas funiformis CAG:377	biolink:OrganismTaxon
NCBITaxon:371601	Bacteroides xylanisolvens	biolink:OrganismTaxon
NCBITaxon:1262824	Clostridium sp. CAG:58	biolink:OrganismTaxon
NCBITaxon:28118	Odoribacter splanchnicus	biolink:OrganismTaxon
NCBITaxon:147206	Collinsella stercoris	biolink:OrganismTaxon
NCBITaxon:1628085	Agathobaculum butyriciproducens	biolink:OrganismTaxon
NCBITaxon:745368	Gemmiger formicilis	biolink:OrganismTaxon
NCBITaxon:1735	Holdemanella biformis	biolink:OrganismTaxon
NCBITaxon:1262944	Roseburia sp. CAG:303	biolink:OrganismTaxon
NCBITaxon:328814	Alistipes shahii	biolink:OrganismTaxon
NCBITaxon:44749	Sporobacter termitidis	biolink:OrganismTaxon
NCBITaxon:1679721	Herbinix luporum	biolink:OrganismTaxon
NCBITaxon:55583	Dehalobacter restrictus	biolink:OrganismTaxon
NCBITaxon:876	Desulfovibrio desulfuricans	biolink:OrganismTaxon
NCBITaxon:1469948	Kineothrix alysoides	biolink:OrganismTaxon
NCBITaxon:288966	Lutispora thermophila	biolink:OrganismTaxon
NCBITaxon:821	Phocaeicola vulgatus	biolink:OrganismTaxon
NCBITaxon:1297424	Anaerobacterium chartisolvens	biolink:OrganismTaxon
NCBITaxon:47246	[Clostridium] viride	biolink:OrganismTaxon
NCBITaxon:363265	Leyella stercorea	biolink:OrganismTaxon
NCBITaxon:314319	Prolixibacter bellariivorans	biolink:OrganismTaxon
NCBITaxon:1532	Blautia coccoides	biolink:OrganismTaxon
NCBITaxon:1332631	Pontibacter toksunensis	biolink:OrganismTaxon
NCBITaxon:2137	Spiroplasma apis	biolink:OrganismTaxon
NCBITaxon:871665	Blautia faecis	biolink:OrganismTaxon
NCBITaxon:2173	Methanobrevibacter smithii	biolink:OrganismTaxon
NCBITaxon:1852367	Ihubacter massiliensis	biolink:OrganismTaxon
NCBITaxon:259063	Anaerocolumna jejuensis	biolink:OrganismTaxon
NCBITaxon:433296	Aminipila butyrica	biolink:OrganismTaxon
NCBITaxon:351091	Oscillibacter valericigenes	biolink:OrganismTaxon
NCBITaxon:1776382	Neglectibacter timonensis	biolink:OrganismTaxon
NCBITaxon:69823	Selenomonas sputigena	biolink:OrganismTaxon
NCBITaxon:216874	Mesoplasma corruscae	biolink:OrganismTaxon
NCBITaxon:404403	Howardella ureilytica	biolink:OrganismTaxon
NCBITaxon:114528	Mogibacterium neglectum	biolink:OrganismTaxon
NCBITaxon:29362	Ruminiclostridium papyrosolvens	biolink:OrganismTaxon
NCBITaxon:1096246	Hungatella effluvii	biolink:OrganismTaxon
NCBITaxon:214851	Subdoligranulum variabile	biolink:OrganismTaxon
NCBITaxon:84024	Clostridium disporicum	biolink:OrganismTaxon
NCBITaxon:342666	Gracilibacter thermotolerans	biolink:OrganismTaxon
NCBITaxon:907	Megasphaera elsdenii	biolink:OrganismTaxon
NCBITaxon:384636	Lacrimispora xylanisolvens	biolink:OrganismTaxon
NCBITaxon:180164	Blautia schinkii	biolink:OrganismTaxon
NCBITaxon:433321	Propionispira arcuata	biolink:OrganismTaxon
NCBITaxon:683125	Sphingobacterium wenxiniae	biolink:OrganismTaxon
NCBITaxon:1417852	Flintibacter butyricus	biolink:OrganismTaxon
NCBITaxon:89014	Blautia luti	biolink:OrganismTaxon
NCBITaxon:39484	Agathobaculum desmolans	biolink:OrganismTaxon
NCBITaxon:1468449	Holdemania massiliensis	biolink:OrganismTaxon
NCBITaxon:1816687	Massiliprevotella massiliensis	biolink:OrganismTaxon
NCBITaxon:1796646	Muribaculum intestinale	biolink:OrganismTaxon
NCBITaxon:1917868	Blautia marasmi	biolink:OrganismTaxon
NCBITaxon:2741	Peptococcus niger	biolink:OrganismTaxon
NCBITaxon:1796628	Longibaculum muris	biolink:OrganismTaxon
NCBITaxon:1870986	Colidextribacter massiliensis	biolink:OrganismTaxon
NCBITaxon:216935	Spiroplasma culicicola	biolink:OrganismTaxon
NCBITaxon:634884	Pontibacter niistensis	biolink:OrganismTaxon
NCBITaxon:290053	Bacteroides helcogenes	biolink:OrganismTaxon
NCBITaxon:342942	Mediterraneibacter glycyrrhizinilyticus	biolink:OrganismTaxon
NCBITaxon:671218	Alloprevotella rava	biolink:OrganismTaxon
NCBITaxon:1324935	Limisphaera ngatamarikiensis	biolink:OrganismTaxon
NCBITaxon:871664	Blautia stercoris	biolink:OrganismTaxon
NCBITaxon:93717	Desulfomicrobium hypogeium	biolink:OrganismTaxon
NCBITaxon:2038680	Paludihabitans psychrotolerans	biolink:OrganismTaxon
NCBITaxon:265178	Breznakia pachnodae	biolink:OrganismTaxon
NCBITaxon:83771	Succinivibrio dextrinosolvens	biolink:OrganismTaxon
NCBITaxon:376470	Olivibacter sitiensis	biolink:OrganismTaxon
NCBITaxon:659425	Thermoclostridium caenicola	biolink:OrganismTaxon
NCBITaxon:1265	Ruminococcus flavefaciens	biolink:OrganismTaxon
NCBITaxon:99656	[Clostridium] fimetarium	biolink:OrganismTaxon
NCBITaxon:54565	Desulfovibrio simplex	biolink:OrganismTaxon
NCBITaxon:253257	Lacrimispora amygdalina	biolink:OrganismTaxon
NCBITaxon:396504	Ruminiclostridium sufflavum	biolink:OrganismTaxon
NCBITaxon:490090	Cerasicoccus frondis	biolink:OrganismTaxon
NCBITaxon:254784	Alkalibacterium psychrotolerans	biolink:OrganismTaxon
